file,source_id,company_id,period,type,url,title,language
official/source_sec_mu_2025_10k.htm,source_sec_mu_2025_10k,US_MU,2025,annual_report,https://www.sec.gov/Archives/edgar/data/723125/000072312525000028/mu-20250828.htm,Micron Technology latest SEC 10-K,en-US
official/source_sec_mu_2026_10q.htm,source_sec_mu_2026_10q,US_MU,2026,financial_report,https://www.sec.gov/Archives/edgar/data/723125/000072312526000015/mu-20260528.htm,Micron Technology latest SEC 10-Q,en-US
official/source_sec_mu_submissions.json,source_sec_mu_submissions,US_MU,2026,exchange_data,https://data.sec.gov/submissions/CIK0000723125.json,MU SEC submissions JSON,en-US
official/source_sec_nflx_2025_10k.htm,source_sec_nflx_2025_10k,US_NFLX,2025,annual_report,https://www.sec.gov/Archives/edgar/data/1065280/000106528026000034/nflx-20251231.htm,"Netflix, Inc. latest SEC 10-K",en-US
official/source_sec_nflx_2026_10q.htm,source_sec_nflx_2026_10q,US_NFLX,2026,financial_report,https://www.sec.gov/Archives/edgar/data/1065280/000106528026000138/nflx-20260331.htm,"Netflix, Inc. latest SEC 10-Q",en-US
official/source_sec_nflx_submissions.json,source_sec_nflx_submissions,US_NFLX,2026,exchange_data,https://data.sec.gov/submissions/CIK0001065280.json,NFLX SEC submissions JSON,en-US
official/source_sec_nke_2025_10k.htm,source_sec_nke_2025_10k,US_NKE,2025,annual_report,https://www.sec.gov/Archives/edgar/data/320187/000032018725000047/nke-20250531.htm,"Nike, Inc. latest SEC 10-K",en-US
official/source_sec_nke_2026_10q.htm,source_sec_nke_2026_10q,US_NKE,2026,financial_report,https://www.sec.gov/Archives/edgar/data/320187/000032018726000037/nke-20260228.htm,"Nike, Inc. latest SEC 10-Q",en-US
official/source_sec_nke_submissions.json,source_sec_nke_submissions,US_NKE,2026,exchange_data,https://data.sec.gov/submissions/CIK0000320187.json,NKE SEC submissions JSON,en-US
official/source_sec_now_2025_10k.htm,source_sec_now_2025_10k,US_NOW,2025,annual_report,https://www.sec.gov/Archives/edgar/data/1373715/000137371526000007/now-20251231.htm,"ServiceNow, Inc. latest SEC 10-K",en-US
official/source_sec_now_2026_10q.htm,source_sec_now_2026_10q,US_NOW,2026,financial_report,https://www.sec.gov/Archives/edgar/data/1373715/000137371526000056/now-20260331.htm,"ServiceNow, Inc. latest SEC 10-Q",en-US
official/source_sec_now_submissions.json,source_sec_now_submissions,US_NOW,2026,exchange_data,https://data.sec.gov/submissions/CIK0001373715.json,NOW SEC submissions JSON,en-US
official/source_sec_nvda_2026_10k.htm,source_sec_nvda_2026_10k,US_NVDA,2026,annual_report,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,NVIDIA Corporation latest SEC 10-K,en-US
official/source_sec_nvda_2026_10q.htm,source_sec_nvda_2026_10q,US_NVDA,2026,financial_report,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000052/nvda-20260426.htm,NVIDIA Corporation latest SEC 10-Q,en-US
official/source_sec_nvda_submissions.json,source_sec_nvda_submissions,US_NVDA,2026,exchange_data,https://data.sec.gov/submissions/CIK0001045810.json,NVDA SEC submissions JSON,en-US
official/source_sec_orcl_2026_10k.htm,source_sec_orcl_2026_10k,US_ORCL,2026,annual_report,https://www.sec.gov/Archives/edgar/data/1341439/000119312526277521/orcl-20260531.htm,Oracle Corporation latest SEC 10-K,en-US
official/source_sec_orcl_2026_10q.htm,source_sec_orcl_2026_10q,US_ORCL,2026,financial_report,https://www.sec.gov/Archives/edgar/data/1341439/000119312526101045/orcl-20260228.htm,Oracle Corporation latest SEC 10-Q,en-US
official/source_sec_orcl_submissions.json,source_sec_orcl_submissions,US_ORCL,2026,exchange_data,https://data.sec.gov/submissions/CIK0001341439.json,ORCL SEC submissions JSON,en-US
official/source_sec_panw_2025_10k.htm,source_sec_panw_2025_10k,US_PANW,2025,annual_report,https://www.sec.gov/Archives/edgar/data/1327567/000132756725000027/panw-20250731.htm,"Palo Alto Networks, Inc. latest SEC 10-K",en-US
official/source_sec_panw_2026_10q.htm,source_sec_panw_2026_10q,US_PANW,2026,financial_report,https://www.sec.gov/Archives/edgar/data/1327567/000132756726000015/panw-20260430.htm,"Palo Alto Networks, Inc. latest SEC 10-Q",en-US
official/source_sec_panw_submissions.json,source_sec_panw_submissions,US_PANW,2026,exchange_data,https://data.sec.gov/submissions/CIK0001327567.json,PANW SEC submissions JSON,en-US
official/source_sec_pep_2025_10k.htm,source_sec_pep_2025_10k,US_PEP,2025,annual_report,https://www.sec.gov/Archives/edgar/data/77476/000007747626000007/pep-20251227.htm,"PepsiCo, Inc. latest SEC 10-K",en-US
official/source_sec_pep_2026_10q.htm,source_sec_pep_2026_10q,US_PEP,2026,financial_report,https://www.sec.gov/Archives/edgar/data/77476/000007747626000017/pep-20260321.htm,"PepsiCo, Inc. latest SEC 10-Q",en-US
official/source_sec_pep_submissions.json,source_sec_pep_submissions,US_PEP,2026,exchange_data,https://data.sec.gov/submissions/CIK0000077476.json,PEP SEC submissions JSON,en-US
official/source_sec_pg_2025_10k.htm,source_sec_pg_2025_10k,US_PG,2025,annual_report,https://www.sec.gov/Archives/edgar/data/80424/000008042425000076/pg-20250630.htm,The Procter & Gamble Company latest SEC 10-K,en-US
official/source_sec_pg_2026_10q.htm,source_sec_pg_2026_10q,US_PG,2026,financial_report,https://www.sec.gov/Archives/edgar/data/80424/000008042426000060/pg-20260331.htm,The Procter & Gamble Company latest SEC 10-Q,en-US
official/source_sec_pg_submissions.json,source_sec_pg_submissions,US_PG,2026,exchange_data,https://data.sec.gov/submissions/CIK0000080424.json,PG SEC submissions JSON,en-US
official/source_sec_pltr_2025_10k.htm,source_sec_pltr_2025_10k,US_PLTR,2025,annual_report,https://www.sec.gov/Archives/edgar/data/1321655/000132165526000011/pltr-20251231.htm,Palantir Technologies Inc. latest SEC 10-K,en-US
official/source_sec_pltr_2026_10q.htm,source_sec_pltr_2026_10q,US_PLTR,2026,financial_report,https://www.sec.gov/Archives/edgar/data/1321655/000132165526000028/pltr-20260331.htm,Palantir Technologies Inc. latest SEC 10-Q,en-US
official/source_sec_pltr_submissions.json,source_sec_pltr_submissions,US_PLTR,2026,exchange_data,https://data.sec.gov/submissions/CIK0001321655.json,PLTR SEC submissions JSON,en-US
official/source_sec_qcom_2025_10k.htm,source_sec_qcom_2025_10k,US_QCOM,2025,annual_report,https://www.sec.gov/Archives/edgar/data/804328/000080432825000085/qcom-20250928.htm,QUALCOMM Incorporated latest SEC 10-K,en-US
official/source_sec_qcom_2026_10q.htm,source_sec_qcom_2026_10q,US_QCOM,2026,financial_report,https://www.sec.gov/Archives/edgar/data/804328/000080432826000061/qcom-20260329.htm,QUALCOMM Incorporated latest SEC 10-Q,en-US
official/source_sec_qcom_submissions.json,source_sec_qcom_submissions,US_QCOM,2026,exchange_data,https://data.sec.gov/submissions/CIK0000804328.json,QCOM SEC submissions JSON,en-US
official/source_sec_rtx_2025_10k.htm,source_sec_rtx_2025_10k,US_RTX,2025,annual_report,https://www.sec.gov/Archives/edgar/data/101829/000010182926000006/rtx-20251231.htm,RTX Corporation latest SEC 10-K,en-US
official/source_sec_rtx_2026_10q.htm,source_sec_rtx_2026_10q,US_RTX,2026,financial_report,https://www.sec.gov/Archives/edgar/data/101829/000010182926000011/rtx-20260331.htm,RTX Corporation latest SEC 10-Q,en-US
official/source_sec_rtx_submissions.json,source_sec_rtx_submissions,US_RTX,2026,exchange_data,https://data.sec.gov/submissions/CIK0000101829.json,RTX SEC submissions JSON,en-US
official/source_sec_sbux_2025_10k.htm,source_sec_sbux_2025_10k,US_SBUX,2025,annual_report,https://www.sec.gov/Archives/edgar/data/829224/000082922425000114/sbux-20250928.htm,Starbucks Corporation latest SEC 10-K,en-US
official/source_sec_sbux_2026_10q.htm,source_sec_sbux_2026_10q,US_SBUX,2026,financial_report,https://www.sec.gov/Archives/edgar/data/829224/000082922426000080/sbux-20260329.htm,Starbucks Corporation latest SEC 10-Q,en-US
official/source_sec_sbux_submissions.json,source_sec_sbux_submissions,US_SBUX,2026,exchange_data,https://data.sec.gov/submissions/CIK0000829224.json,SBUX SEC submissions JSON,en-US
official/source_sec_slb_2025_10k.htm,source_sec_slb_2025_10k,US_SLB,2025,annual_report,https://www.sec.gov/Archives/edgar/data/87347/000119312526021017/slb-20251231.htm,Schlumberger Limited latest SEC 10-K,en-US
official/source_sec_slb_2026_10q.htm,source_sec_slb_2026_10q,US_SLB,2026,financial_report,https://www.sec.gov/Archives/edgar/data/87347/000119312526190101/slb-20260331.htm,Schlumberger Limited latest SEC 10-Q,en-US
official/source_sec_slb_submissions.json,source_sec_slb_submissions,US_SLB,2026,exchange_data,https://data.sec.gov/submissions/CIK0000087347.json,SLB SEC submissions JSON,en-US
official/source_sec_snow_2026_10k.htm,source_sec_snow_2026_10k,US_SNOW,2026,annual_report,https://www.sec.gov/Archives/edgar/data/1640147/000164014726000008/snow-20260131.htm,Snowflake Inc. latest SEC 10-K,en-US
official/source_sec_snow_2026_10q.htm,source_sec_snow_2026_10q,US_SNOW,2026,financial_report,https://www.sec.gov/Archives/edgar/data/1640147/000164014726000030/snow-20260430.htm,Snowflake Inc. latest SEC 10-Q,en-US
official/source_sec_snow_submissions.json,source_sec_snow_submissions,US_SNOW,2026,exchange_data,https://data.sec.gov/submissions/CIK0001640147.json,SNOW SEC submissions JSON,en-US
official/source_sec_spgi_2025_10k.htm,source_sec_spgi_2025_10k,US_SPGI,2025,annual_report,https://www.sec.gov/Archives/edgar/data/64040/000006404026000013/spgi-20251231.htm,S&P Global Inc. latest SEC 10-K,en-US
official/source_sec_spgi_2026_10q.htm,source_sec_spgi_2026_10q,US_SPGI,2026,financial_report,https://www.sec.gov/Archives/edgar/data/64040/000006404026000024/spgi-20260331.htm,S&P Global Inc. latest SEC 10-Q,en-US
official/source_sec_spgi_submissions.json,source_sec_spgi_submissions,US_SPGI,2026,exchange_data,https://data.sec.gov/submissions/CIK0000064040.json,SPGI SEC submissions JSON,en-US
official/source_sec_tmo_2025_10k.htm,source_sec_tmo_2025_10k,US_TMO,2025,annual_report,https://www.sec.gov/Archives/edgar/data/97745/000009774526000018/tmo-20251231.htm,Thermo Fisher Scientific Inc. latest SEC 10-K,en-US
official/source_sec_tmo_2026_10q.htm,source_sec_tmo_2026_10q,US_TMO,2026,financial_report,https://www.sec.gov/Archives/edgar/data/97745/000009774526000092/tmo-20260328.htm,Thermo Fisher Scientific Inc. latest SEC 10-Q,en-US
official/source_sec_tmo_submissions.json,source_sec_tmo_submissions,US_TMO,2026,exchange_data,https://data.sec.gov/submissions/CIK0000097745.json,TMO SEC submissions JSON,en-US
official/source_sec_tsla_2025_10k.htm,source_sec_tsla_2025_10k,US_TSLA,2025,annual_report,https://www.sec.gov/Archives/edgar/data/1318605/000162828026003952/tsla-20251231.htm,"Tesla, Inc. latest SEC 10-K",en-US
official/source_sec_tsla_2026_10q.htm,source_sec_tsla_2026_10q,US_TSLA,2026,financial_report,https://www.sec.gov/Archives/edgar/data/1318605/000162828026026673/tsla-20260331.htm,"Tesla, Inc. latest SEC 10-Q",en-US
official/source_sec_tsla_submissions.json,source_sec_tsla_submissions,US_TSLA,2026,exchange_data,https://data.sec.gov/submissions/CIK0001318605.json,TSLA SEC submissions JSON,en-US
official/source_sec_txn_2025_10k.htm,source_sec_txn_2025_10k,US_TXN,2025,annual_report,https://www.sec.gov/Archives/edgar/data/97476/000009747626000059/txn-20251231.htm,Texas Instruments Incorporated latest SEC 10-K,en-US
official/source_sec_txn_2026_10q.htm,source_sec_txn_2026_10q,US_TXN,2026,financial_report,https://www.sec.gov/Archives/edgar/data/97476/000009747626000101/txn-20260331.htm,Texas Instruments Incorporated latest SEC 10-Q,en-US
official/source_sec_txn_submissions.json,source_sec_txn_submissions,US_TXN,2026,exchange_data,https://data.sec.gov/submissions/CIK0000097476.json,TXN SEC submissions JSON,en-US
official/source_sec_uber_2025_10k.htm,source_sec_uber_2025_10k,US_UBER,2025,annual_report,https://www.sec.gov/Archives/edgar/data/1543151/000154315126000015/uber-20251231.htm,"Uber Technologies, Inc. latest SEC 10-K",en-US
official/source_sec_uber_2026_10q.htm,source_sec_uber_2026_10q,US_UBER,2026,financial_report,https://www.sec.gov/Archives/edgar/data/1543151/000154315126000022/uber-20260331.htm,"Uber Technologies, Inc. latest SEC 10-Q",en-US
official/source_sec_uber_submissions.json,source_sec_uber_submissions,US_UBER,2026,exchange_data,https://data.sec.gov/submissions/CIK0001543151.json,UBER SEC submissions JSON,en-US
official/source_sec_unh_2025_10k.htm,source_sec_unh_2025_10k,US_UNH,2025,annual_report,https://www.sec.gov/Archives/edgar/data/731766/000073176626000062/unh-20251231.htm,UnitedHealth Group Incorporated latest SEC 10-K,en-US
official/source_sec_unh_2026_10q.htm,source_sec_unh_2026_10q,US_UNH,2026,financial_report,https://www.sec.gov/Archives/edgar/data/731766/000073176626000127/unh-20260331.htm,UnitedHealth Group Incorporated latest SEC 10-Q,en-US
official/source_sec_unh_submissions.json,source_sec_unh_submissions,US_UNH,2026,exchange_data,https://data.sec.gov/submissions/CIK0000731766.json,UNH SEC submissions JSON,en-US
official/source_sec_unp_2025_10k.htm,source_sec_unp_2025_10k,US_UNP,2025,annual_report,https://www.sec.gov/Archives/edgar/data/100885/000010088526000037/unp-20251231.htm,Union Pacific Corporation latest SEC 10-K,en-US
official/source_sec_unp_2026_10q.htm,source_sec_unp_2026_10q,US_UNP,2026,financial_report,https://www.sec.gov/Archives/edgar/data/100885/000010088526000155/unp-20260331.htm,Union Pacific Corporation latest SEC 10-Q,en-US
official/source_sec_unp_submissions.json,source_sec_unp_submissions,US_UNP,2026,exchange_data,https://data.sec.gov/submissions/CIK0000100885.json,UNP SEC submissions JSON,en-US
official/source_sec_ups_2025_10k.htm,source_sec_ups_2025_10k,US_UPS,2025,annual_report,https://www.sec.gov/Archives/edgar/data/1090727/000162828026008432/ups-20251231.htm,"United Parcel Service, Inc. latest SEC 10-K",en-US
official/source_sec_ups_2026_10q.htm,source_sec_ups_2026_10q,US_UPS,2026,financial_report,https://www.sec.gov/Archives/edgar/data/1090727/000162828026031154/ups-20260331.htm,"United Parcel Service, Inc. latest SEC 10-Q",en-US
official/source_sec_ups_submissions.json,source_sec_ups_submissions,US_UPS,2026,exchange_data,https://data.sec.gov/submissions/CIK0001090727.json,UPS SEC submissions JSON,en-US
official/source_sec_v_2025_10k.htm,source_sec_v_2025_10k,US_V,2025,annual_report,https://www.sec.gov/Archives/edgar/data/1403161/000140316125000089/v-20250930.htm,Visa Inc. latest SEC 10-K,en-US
official/source_sec_v_2026_10q.htm,source_sec_v_2026_10q,US_V,2026,financial_report,https://www.sec.gov/Archives/edgar/data/1403161/000140316126000079/v-20260331.htm,Visa Inc. latest SEC 10-Q,en-US
official/source_sec_v_submissions.json,source_sec_v_submissions,US_V,2026,exchange_data,https://data.sec.gov/submissions/CIK0001403161.json,V SEC submissions JSON,en-US
official/source_sec_wfc_2025_10k.htm,source_sec_wfc_2025_10k,US_WFC,2025,annual_report,https://www.sec.gov/Archives/edgar/data/72971/000007297126000133/wfc-20251231_d2.htm,Wells Fargo & Company latest SEC 10-K,en-US
official/source_sec_wfc_2026_10q.htm,source_sec_wfc_2026_10q,US_WFC,2026,financial_report,https://www.sec.gov/Archives/edgar/data/72971/000007297126000217/wfc-20260331.htm,Wells Fargo & Company latest SEC 10-Q,en-US
official/source_sec_wfc_submissions.json,source_sec_wfc_submissions,US_WFC,2026,exchange_data,https://data.sec.gov/submissions/CIK0000072971.json,WFC SEC submissions JSON,en-US
official/source_sec_wmt_2026_10k.htm,source_sec_wmt_2026_10k,US_WMT,2026,annual_report,https://www.sec.gov/Archives/edgar/data/104169/000010416926000055/wmt-20260131.htm,Walmart Inc. latest SEC 10-K,en-US
official/source_sec_wmt_2026_10q.htm,source_sec_wmt_2026_10q,US_WMT,2026,financial_report,https://www.sec.gov/Archives/edgar/data/104169/000010416926000102/wmt-20260430.htm,Walmart Inc. latest SEC 10-Q,en-US
official/source_sec_wmt_submissions.json,source_sec_wmt_submissions,US_WMT,2026,exchange_data,https://data.sec.gov/submissions/CIK0000104169.json,WMT SEC submissions JSON,en-US
official/source_sec_xom_2025_10k.htm,source_sec_xom_2025_10k,US_XOM,2025,annual_report,https://www.sec.gov/Archives/edgar/data/34088/000003408826000045/xom-20251231.htm,Exxon Mobil Corporation latest SEC 10-K,en-US
official/source_sec_xom_2026_10q.htm,source_sec_xom_2026_10q,US_XOM,2026,financial_report,https://www.sec.gov/Archives/edgar/data/34088/000003408826000067/xom-20260331.htm,Exxon Mobil Corporation latest SEC 10-Q,en-US
official/source_sec_xom_submissions.json,source_sec_xom_submissions,US_XOM,2026,exchange_data,https://data.sec.gov/submissions/CIK0000034088.json,XOM SEC submissions JSON,en-US
official/source_skhynix_financial_statements.html,source_skhynix_financial_statements,KR_000660,2026,financial_report,https://www.skhynix.com/ir/UI-FR-IR07/,SK hynix financial statements,en-US
official/source_skhynix_ir.html,source_skhynix_ir,KR_000660,2026,company_website,https://www.skhynix.com/ir/UI-FR-IR01/,SK hynix investor relations,en-US
official/source_twse_2025_factbook_top_market_cap.html,source_twse_2025_factbook_top_market_cap,,2024,exchange_data,https://www.twse.com.tw/downloads/zh/about/company/factbook/2025/1.04.html,TWSE Fact Book 2025 - Top Companies by Market Capitalization,en-US
